,datetime,machineID,errorID
698,2015-09-11 06:00:00,18,error3
699,2015-10-06 00:00:00,18,error4
700,2015-10-09 14:00:00,18,error3
701,2015-10-23 12:00:00,18,error5
702,2015-10-26 06:00:00,18,error5
703,2015-10-31 13:00:00,18,error1
704,2015-11-09 12:00:00,18,error3
705,2015-11-20 09:00:00,18,error2
706,2015-12-21 08:00:00,18,error4
707,2015-01-02 04:00:00,19,error2
708,2015-01-12 06:00:00,19,error1
709,2015-01-23 23:00:00,19,error4
710,2015-01-24 06:00:00,19,error2
711,2015-02-26 06:00:00,19,error5
712,2015-03-01 13:00:00,19,error4
713,2015-03-15 12:00:00,19,error4
714,2015-03-23 03:00:00,19,error1
715,2015-04-04 10:00:00,19,error2
716,2015-04-12 06:00:00,19,error5
717,2015-04-18 04:00:00,19,error1
718,2015-05-12 01:00:00,19,error2
719,2015-06-18 03:00:00,19,error4
720,2015-06-26 06:00:00,19,error5
721,2015-07-11 21:00:00,19,error4
722,2015-07-16 05:00:00,19,error4
723,2015-08-02 15:00:00,19,error2
724,2015-08-06 12:00:00,19,error1
725,2015-09-06 14:00:00,19,error2
726,2015-09-09 06:00:00,19,error5
727,2015-09-25 13:00:00,19,error4
728,2015-09-28 16:00:00,19,error3
729,2015-10-07 10:00:00,19,error2
730,2015-11-04 17:00:00,19,error1
731,2015-11-23 06:00:00,19,error5
732,2015-12-08 06:00:00,19,error1
733,2015-12-10 23:00:00,19,error1
734,2015-12-22 16:00:00,19,error3
735,2015-01-03 06:00:00,20,error2
736,2015-01-03 06:00:00,20,error3
737,2015-01-18 06:00:00,20,error5
738,2015-01-19 16:00:00,20,error1
739,2015-02-01 02:00:00,20,error2
740,2015-02-02 06:00:00,20,error4
741,2015-02-03 23:00:00,20,error4
742,2015-02-04 22:00:00,20,error2
743,2015-02-16 23:00:00,20,error1
744,2015-02-17 20:00:00,20,error3
745,2015-02-23 14:00:00,20,error3
746,2015-02-24 02:00:00,20,error4
747,2015-03-19 06:00:00,20,error2
748,2015-03-19 06:00:00,20,error3
749,2015-04-03 06:00:00,20,error4
750,2015-04-09 19:00:00,20,error4
751,2015-04-12 12:00:00,20,error1
752,2015-04-14 09:00:00,20,error2
753,2015-04-18 06:00:00,20,error5
754,2015-04-28 06:00:00,20,error3
755,2015-05-05 00:00:00,20,error4
756,2015-05-07 22:00:00,20,error4
757,2015-05-16 02:00:00,20,error1
758,2015-05-26 04:00:00,20,error1
759,2015-06-01 04:00:00,20,error3
760,2015-06-04 15:00:00,20,error5
761,2015-07-07 01:00:00,20,error1
762,2015-07-11 05:00:00,20,error1
763,2015-07-17 06:00:00,20,error1
764,2015-08-11 21:00:00,20,error2
765,2015-08-16 01:00:00,20,error3
766,2015-08-16 06:00:00,20,error5
767,2015-09-30 06:00:00,20,error2
768,2015-09-30 06:00:00,20,error3
769,2015-10-05 00:00:00,20,error5
770,2015-10-12 10:00:00,20,error4
771,2015-10-25 01:00:00,20,error2
772,2015-10-30 06:00:00,20,error4
773,2015-11-11 07:00:00,20,error4
774,2015-11-14 06:00:00,20,error2
775,2015-11-14 06:00:00,20,error3
776,2015-12-13 06:00:00,20,error1
777,2015-12-14 06:00:00,20,error1
778,2015-12-23 10:00:00,20,error2
779,2015-12-27 17:00:00,20,error4
780,2015-12-29 06:00:00,20,error5
781,2015-12-30 00:00:00,20,error3
782,2015-01-22 06:00:00,21,error4
783,2015-02-16 08:00:00,21,error2
784,2015-03-16 15:00:00,21,error2
785,2015-04-07 06:00:00,21,error5
786,2015-04-08 08:00:00,21,error1
787,2015-04-26 18:00:00,21,error1
788,2015-05-07 06:00:00,21,error1
789,2015-05-13 05:00:00,21,error4
790,2015-06-18 18:00:00,21,error2
791,2015-06-23 09:00:00,21,error1
792,2015-06-26 19:00:00,21,error2
793,2015-07-09 21:00:00,21,error4
794,2015-08-05 06:00:00,21,error2
795,2015-08-05 06:00:00,21,error3
796,2015-08-05 06:00:00,21,error5
797,2015-08-09 05:00:00,21,error1
798,2015-08-22 21:00:00,21,error2
799,2015-08-28 02:00:00,21,error2
800,2015-09-04 06:00:00,21,error4
801,2015-09-06 08:00:00,21,error2
802,2015-09-07 22:00:00,21,error3
803,2015-09-19 06:00:00,21,error5
804,2015-10-04 06:00:00,21,error2
805,2015-10-04 06:00:00,21,error3
806,2015-10-05 13:00:00,21,error4
807,2015-10-09 17:00:00,21,error1
808,2015-10-22 17:00:00,21,error1
809,2015-11-01 07:00:00,21,error3
810,2015-11-03 06:00:00,21,error5
811,2015-11-05 02:00:00,21,error2
812,2015-11-06 08:00:00,21,error2
813,2015-11-08 19:00:00,21,error4
814,2015-11-12 01:00:00,21,error4
815,2015-11-26 19:00:00,21,error2
816,2015-12-03 06:00:00,21,error2
817,2015-12-03 06:00:00,21,error3
818,2015-12-07 07:00:00,21,error1
819,2015-12-18 06:00:00,21,error4
820,2015-12-21 15:00:00,21,error1
821,2015-12-26 11:00:00,21,error4
822,2015-01-12 23:00:00,22,error1
823,2015-01-13 01:00:00,22,error4
824,2015-01-18 01:00:00,22,error3
825,2015-01-19 21:00:00,22,error5
826,2015-01-22 05:00:00,22,error1
827,2015-01-28 03:00:00,22,error3
828,2015-02-04 17:00:00,22,error5
829,2015-02-05 06:00:00,22,error4
830,2015-02-19 09:00:00,22,error1
831,2015-03-22 06:00:00,22,error2
832,2015-03-22 06:00:00,22,error3
833,2015-03-22 06:00:00,22,error5
834,2015-03-22 22:00:00,22,error4
835,2015-03-28 15:00:00,22,error3
836,2015-04-01 13:00:00,22,error3
837,2015-04-06 06:00:00,22,error4
838,2015-04-21 06:00:00,22,error2
839,2015-04-21 06:00:00,22,error3
840,2015-04-22 22:00:00,22,error1
841,2015-04-27 22:00:00,22,error2
842,2015-04-28 00:00:00,22,error3
843,2015-05-17 14:00:00,22,error5
844,2015-05-21 06:00:00,22,error1
845,2015-05-21 06:00:00,22,error4
846,2015-06-20 06:00:00,22,error5
847,2015-06-21 22:00:00,22,error3
848,2015-07-05 06:00:00,22,error2
849,2015-07-05 06:00:00,22,error3
850,2015-07-05 21:00:00,22,error4
851,2015-07-07 19:00:00,22,error4
852,2015-07-19 08:00:00,22,error1
853,2015-08-04 06:00:00,22,error5
854,2015-08-09 00:00:00,22,error3
855,2015-08-18 07:00:00,22,error1
856,2015-08-19 06:00:00,22,error4
857,2015-08-19 12:00:00,22,error4
858,2015-08-20 18:00:00,22,error4
859,2015-08-23 22:00:00,22,error4
860,2015-08-27 02:00:00,22,error2
861,2015-08-30 10:00:00,22,error4
862,2015-09-18 06:00:00,22,error2
863,2015-09-18 06:00:00,22,error3
864,2015-09-25 00:00:00,22,error2
865,2015-09-30 09:00:00,22,error4
866,2015-10-19 13:00:00,22,error1
867,2015-10-23 06:00:00,22,error1
868,2015-10-30 06:00:00,22,error5
869,2015-11-02 06:00:00,22,error4
870,2015-11-04 16:00:00,22,error4
871,2015-11-11 12:00:00,22,error4
872,2015-11-17 06:00:00,22,error5
873,2015-11-17 23:00:00,22,error3
874,2015-11-24 02:00:00,22,error1
875,2015-11-27 10:00:00,22,error3
876,2015-12-02 18:00:00,22,error4
877,2015-12-04 15:00:00,22,error1
878,2015-12-04 23:00:00,22,error2
879,2015-12-14 01:00:00,22,error4
880,2015-12-16 13:00:00,22,error3
881,2015-12-26 11:00:00,22,error1
882,2015-01-04 06:00:00,23,error2
883,2015-01-04 06:00:00,23,error3
884,2015-01-19 06:00:00,23,error5
885,2015-01-26 01:00:00,23,error2
886,2015-01-28 06:00:00,23,error5
887,2015-02-15 01:00:00,23,error5
888,2015-03-20 06:00:00,23,error1
889,2015-03-20 06:00:00,23,error5
890,2015-04-04 06:00:00,23,error1
891,2015-04-06 06:00:00,23,error5
892,2015-04-08 12:00:00,23,error2
893,2015-04-09 20:00:00,23,error1
894,2015-05-01 17:00:00,23,error5
895,2015-05-10 02:00:00,23,error1
896,2015-06-03 06:00:00,23,error4
897,2015-06-18 19:00:00,23,error4
898,2015-07-01 00:00:00,23,error3
899,2015-07-18 06:00:00,23,error2
900,2015-07-18 06:00:00,23,error3
901,2015-07-25 03:00:00,23,error1
902,2015-08-02 06:00:00,23,error4
903,2015-08-25 07:00:00,23,error1
904,2015-09-01 06:00:00,23,error2
905,2015-09-01 06:00:00,23,error3
906,2015-09-06 13:00:00,23,error1
907,2015-09-19 05:00:00,23,error1
908,2015-10-01 06:00:00,23,error4
909,2015-10-01 20:00:00,23,error2
910,2015-10-16 06:00:00,23,error5
911,2015-10-25 14:00:00,23,error2
912,2015-10-30 13:00:00,23,error3
913,2015-11-15 06:00:00,23,error4
914,2015-11-20 18:00:00,23,error2
915,2015-12-14 14:00:00,23,error2
916,2015-12-15 06:00:00,23,error5
917,2015-12-23 01:00:00,23,error4
918,2015-12-31 20:00:00,23,error3
919,2015-01-01 06:00:00,24,error1
920,2015-02-15 06:00:00,24,error1
921,2015-02-19 09:00:00,24,error3
922,2015-04-01 06:00:00,24,error5
923,2015-04-16 06:00:00,24,error4
924,2015-04-22 15:00:00,24,error2
925,2015-05-08 01:00:00,24,error1
926,2015-05-09 04:00:00,24,error2
927,2015-05-17 10:00:00,24,error4
928,2015-06-11 19:00:00,24,error4
929,2015-06-30 06:00:00,24,error4
930,2015-07-15 04:00:00,24,error3
931,2015-07-18 05:00:00,24,error4
932,2015-07-19 15:00:00,24,error2
933,2015-07-30 06:00:00,24,error5
934,2015-08-02 06:00:00,24,error1
935,2015-08-03 14:00:00,24,error3
936,2015-08-19 12:00:00,24,error1
937,2015-08-19 13:00:00,24,error4
938,2015-08-23 04:00:00,24,error2
939,2015-08-28 15:00:00,24,error1
940,2015-08-30 23:00:00,24,error1
941,2015-09-14 12:00:00,24,error4
942,2015-09-28 06:00:00,24,error1
943,2015-10-01 04:00:00,24,error1
944,2015-10-13 06:00:00,24,error4
945,2015-11-12 06:00:00,24,error5
946,2015-11-19 15:00:00,24,error4
947,2015-11-27 06:00:00,24,error4
948,2015-12-07 02:00:00,24,error2
949,2015-12-17 01:00:00,24,error4
950,2015-12-17 16:00:00,24,error3
951,2015-12-24 19:00:00,24,error3
952,2015-01-06 06:00:00,25,error1
953,2015-01-24 19:00:00,25,error4
954,2015-01-28 00:00:00,25,error2
955,2015-02-03 23:00:00,25,error2
956,2015-02-16 07:00:00,25,error1
957,2015-02-27 09:00:00,25,error4
958,2015-03-04 06:00:00,25,error1
959,2015-03-17 17:00:00,25,error3
960,2015-03-23 21:00:00,25,error1
961,2015-04-16 04:00:00,25,error2
962,2015-04-16 13:00:00,25,error2
963,2015-04-28 02:00:00,25,error1
964,2015-05-03 06:00:00,25,error5
965,2015-05-05 12:00:00,25,error1
966,2015-05-22 06:00:00,25,error4
967,2015-06-02 06:00:00,25,error1
968,2015-06-02 06:00:00,25,error2
969,2015-06-02 06:00:00,25,error3
970,2015-06-04 14:00:00,25,error2
971,2015-06-06 20:00:00,25,error1
972,2015-06-10 09:00:00,25,error3
973,2015-06-11 22:00:00,25,error3
974,2015-06-26 04:00:00,25,error4
975,2015-07-09 10:00:00,25,error3
976,2015-07-26 03:00:00,25,error1
977,2015-08-03 18:00:00,25,error3
978,2015-08-16 06:00:00,25,error2
979,2015-08-16 06:00:00,25,error3
980,2015-08-16 06:00:00,25,error5
981,2015-08-18 00:00:00,25,error2
982,2015-09-01 11:00:00,25,error3
983,2015-10-15 18:00:00,25,error2
984,2015-10-21 20:00:00,25,error5
985,2015-10-30 06:00:00,25,error2
986,2015-10-30 06:00:00,25,error3
987,2015-11-29 06:00:00,25,error5
988,2015-12-11 09:00:00,25,error2
989,2015-01-29 22:00:00,26,error1
990,2015-02-19 06:00:00,26,error1
991,2015-02-27 01:00:00,26,error4
992,2015-03-17 09:00:00,26,error2
993,2015-03-28 07:00:00,26,error1
994,2015-04-05 06:00:00,26,error1
995,2015-04-14 23:00:00,26,error1
996,2015-04-20 13:00:00,26,error3
997,2015-04-25 16:00:00,26,error3
998,2015-04-30 15:00:00,26,error3
999,2015-05-04 02:00:00,26,error1
1000,2015-05-05 21:00:00,26,error3
1001,2015-05-13 15:00:00,26,error2
1002,2015-05-17 16:00:00,26,error1
1003,2015-06-20 08:00:00,26,error1
1004,2015-06-25 05:00:00,26,error4
1005,2015-07-01 22:00:00,26,error1
1006,2015-07-04 17:00:00,26,error3
1007,2015-07-11 11:00:00,26,error2
1008,2015-07-26 15:00:00,26,error3
1009,2015-08-15 11:00:00,26,error1
1010,2015-08-16 18:00:00,26,error2
1011,2015-08-18 06:00:00,26,error2
1012,2015-08-18 06:00:00,26,error3
1013,2015-08-25 17:00:00,26,error4
1014,2015-09-02 06:00:00,26,error1
1015,2015-09-17 15:00:00,26,error5
1016,2015-09-19 09:00:00,26,error3
1017,2015-10-04 12:00:00,26,error2
1018,2015-10-12 11:00:00,26,error1
1019,2015-10-17 06:00:00,26,error2
1020,2015-10-17 06:00:00,26,error3
1021,2015-10-24 19:00:00,26,error1
1022,2015-11-01 06:00:00,26,error1
1023,2015-11-10 13:00:00,26,error4
1024,2015-11-16 06:00:00,26,error2
1025,2015-11-16 06:00:00,26,error3
1026,2015-11-17 18:00:00,26,error4
1027,2015-12-05 06:00:00,26,error3
1028,2015-12-07 14:00:00,26,error4
1029,2015-12-25 17:00:00,26,error2
1030,2015-12-26 04:00:00,26,error4
1031,2015-01-03 21:00:00,27,error1
1032,2015-01-05 20:00:00,27,error1
1033,2015-01-06 18:00:00,27,error4
1034,2015-01-09 06:00:00,27,error2
1035,2015-01-09 06:00:00,27,error3
1036,2015-01-15 15:00:00,27,error4
1037,2015-01-24 06:00:00,27,error1
1038,2015-01-31 19:00:00,27,error3
1039,2015-02-15 08:00:00,27,error1
1040,2015-02-16 18:00:00,27,error4
1041,2015-02-23 06:00:00,27,error2
1042,2015-02-23 06:00:00,27,error3
1043,2015-03-02 13:00:00,27,error2
1044,2015-03-23 07:00:00,27,error2
1045,2015-04-07 01:00:00,27,error5
1046,2015-04-23 10:00:00,27,error1
1047,2015-04-30 23:00:00,27,error3
1048,2015-05-08 07:00:00,27,error3
1049,2015-06-21 02:00:00,27,error3
1050,2015-06-21 10:00:00,27,error1
1051,2015-06-29 12:00:00,27,error4
1052,2015-08-03 13:00:00,27,error1
1053,2015-08-23 14:00:00,27,error3
1054,2015-08-31 21:00:00,27,error5
1055,2015-09-14 03:00:00,27,error2
1056,2015-10-08 04:00:00,27,error2
1057,2015-10-20 21:00:00,27,error4
1058,2015-10-23 06:00:00,27,error2
1059,2015-10-25 22:00:00,27,error4
1060,2015-11-02 14:00:00,27,error2
1061,2015-12-26 17:00:00,27,error4
1062,2015-01-11 06:00:00,28,error4
1063,2015-01-25 22:00:00,28,error4
1064,2015-01-26 14:00:00,28,error1
1065,2015-01-27 16:00:00,28,error3
1066,2015-02-01 16:00:00,28,error1
1067,2015-03-06 02:00:00,28,error2
1068,2015-03-09 05:00:00,28,error4
1069,2015-03-16 06:00:00,28,error2
1070,2015-03-16 06:00:00,28,error3
1071,2015-03-16 12:00:00,28,error2
1072,2015-03-30 07:00:00,28,error4
1073,2015-03-31 07:00:00,28,error2
1074,2015-04-12 01:00:00,28,error1
1075,2015-04-14 02:00:00,28,error1
1076,2015-04-30 06:00:00,28,error1
1077,2015-05-10 23:00:00,28,error1
1078,2015-05-24 18:00:00,28,error5
1079,2015-06-04 14:00:00,28,error3
1080,2015-06-09 20:00:00,28,error2
1081,2015-06-12 16:00:00,28,error3
1082,2015-06-14 06:00:00,28,error2
1083,2015-06-14 06:00:00,28,error3
1084,2015-06-18 05:00:00,28,error3
1085,2015-07-08 23:00:00,28,error4
1086,2015-07-13 20:00:00,28,error2
1087,2015-07-30 04:00:00,28,error2
1088,2015-08-02 00:00:00,28,error1
1089,2015-08-03 03:00:00,28,error2
1090,2015-08-13 06:00:00,28,error1
1091,2015-08-24 06:00:00,28,error3
1092,2015-09-07 22:00:00,28,error2
1093,2015-09-09 11:00:00,28,error2
1094,2015-09-28 23:00:00,28,error5
1095,2015-10-19 09:00:00,28,error1
1096,2015-11-13 12:00:00,28,error2
1097,2015-11-26 23:00:00,28,error1
1098,2015-12-17 14:00:00,28,error3
1099,2015-12-24 09:00:00,28,error1
1100,2015-12-26 06:00:00,28,error1
1101,2015-12-27 16:00:00,28,error1
1102,2015-01-06 03:00:00,29,error1
1103,2015-01-09 10:00:00,29,error1
1104,2015-01-19 17:00:00,29,error1
1105,2015-01-24 20:00:00,29,error2
1106,2015-01-26 20:00:00,29,error4
1107,2015-02-04 20:00:00,29,error1
1108,2015-02-05 01:00:00,29,error5
1109,2015-02-11 18:00:00,29,error4
1110,2015-03-02 06:00:00,29,error1
1111,2015-03-16 11:00:00,29,error3
1112,2015-03-17 08:00:00,29,error4
1113,2015-03-26 16:00:00,29,error1
1114,2015-03-27 08:00:00,29,error4
1115,2015-03-28 23:00:00,29,error4
1116,2015-04-04 17:00:00,29,error3
1117,2015-04-09 16:00:00,29,error1
1118,2015-04-10 12:00:00,29,error2
1119,2015-04-17 03:00:00,29,error4
1120,2015-04-25 22:00:00,29,error2
1121,2015-05-03 23:00:00,29,error3
1122,2015-05-04 18:00:00,29,error1
1123,2015-05-20 04:00:00,29,error1
1124,2015-05-24 18:00:00,29,error2
1125,2015-06-12 16:00:00,29,error2
1126,2015-07-06 04:00:00,29,error5
1127,2015-07-06 05:00:00,29,error1
1128,2015-07-14 06:00:00,29,error1
1129,2015-07-29 01:00:00,29,error3
1130,2015-07-29 16:00:00,29,error4
1131,2015-08-01 02:00:00,29,error1
1132,2015-09-09 11:00:00,29,error1
1133,2015-09-22 04:00:00,29,error4
1134,2015-10-01 11:00:00,29,error1
1135,2015-10-13 01:00:00,29,error4
1136,2015-10-14 15:00:00,29,error4
1137,2015-11-01 05:00:00,29,error1
1138,2015-11-15 08:00:00,29,error5
1139,2015-11-22 15:00:00,29,error2
1140,2015-11-27 06:00:00,29,error2
1141,2015-11-27 06:00:00,29,error3
1142,2015-12-16 10:00:00,29,error4
1143,2015-12-18 03:00:00,29,error1
1144,2015-12-24 17:00:00,29,error2
1145,2015-01-02 03:00:00,30,error1
1146,2015-01-05 14:00:00,30,error4
1147,2015-01-08 06:00:00,30,error5
1148,2015-01-10 13:00:00,30,error2
1149,2015-01-11 02:00:00,30,error1
1150,2015-01-16 06:00:00,30,error2
1151,2015-01-18 16:00:00,30,error4
1152,2015-01-29 11:00:00,30,error2
1153,2015-02-13 10:00:00,30,error1
1154,2015-02-17 06:00:00,30,error1
1155,2015-03-18 19:00:00,30,error4
1156,2015-03-22 12:00:00,30,error4
1157,2015-03-24 06:00:00,30,error5
1158,2015-03-24 16:00:00,30,error2
1159,2015-04-12 20:00:00,30,error3
1160,2015-04-26 00:00:00,30,error3
1161,2015-05-29 22:00:00,30,error1
1162,2015-06-13 03:00:00,30,error2
1163,2015-06-22 17:00:00,30,error3
1164,2015-07-04 19:00:00,30,error1
1165,2015-07-24 04:00:00,30,error3
1166,2015-08-06 06:00:00,30,error2
1167,2015-08-06 06:00:00,30,error3
1168,2015-08-06 06:00:00,30,error5
1169,2015-08-11 23:00:00,30,error1
1170,2015-08-20 22:00:00,30,error1
1171,2015-09-25 20:00:00,30,error1
1172,2015-10-02 16:00:00,30,error1
1173,2015-10-07 13:00:00,30,error2
1174,2015-10-19 04:00:00,30,error2
1175,2015-10-27 06:00:00,30,error2
1176,2015-10-27 18:00:00,30,error5
1177,2015-11-02 17:00:00,30,error4
1178,2015-11-13 21:00:00,30,error4
1179,2015-11-18 20:00:00,30,error2
1180,2015-11-21 10:00:00,30,error1
1181,2015-12-01 13:00:00,30,error4
1182,2015-12-04 06:00:00,30,error5
1183,2015-12-27 17:00:00,30,error1
1184,2016-01-01 05:00:00,30,error2
1185,2015-01-05 13:00:00,31,error1
1186,2015-01-08 15:00:00,31,error2
1187,2015-02-03 05:00:00,31,error2
1188,2015-03-22 06:00:00,31,error4
1189,2015-04-05 07:00:00,31,error2
1190,2015-05-21 06:00:00,31,error1
1191,2015-05-25 14:00:00,31,error4
1192,2015-06-02 22:00:00,31,error1
1193,2015-06-03 19:00:00,31,error5
1194,2015-07-05 06:00:00,31,error3
1195,2015-07-05 06:00:00,31,error4
1196,2015-07-06 23:00:00,31,error5
1197,2015-07-25 23:00:00,31,error2
1198,2015-08-28 06:00:00,31,error2
1199,2015-09-03 06:00:00,31,error4
1200,2015-09-23 10:00:00,31,error2
1201,2015-10-18 06:00:00,31,error2
1202,2015-10-18 06:00:00,31,error3
1203,2015-11-07 08:00:00,31,error1
1204,2015-11-14 04:00:00,31,error4
1205,2015-11-17 06:00:00,31,error1
1206,2015-11-17 06:00:00,31,error4
1207,2015-11-20 19:00:00,31,error1
1208,2015-12-03 20:00:00,31,error2
1209,2015-12-15 14:00:00,31,error3
1210,2015-12-18 09:00:00,31,error4
1211,2015-01-09 06:00:00,32,error1
1212,2015-02-06 20:00:00,32,error3
1213,2015-02-08 06:00:00,32,error5
1214,2015-02-16 23:00:00,32,error2
1215,2015-02-26 05:00:00,32,error4
1216,2015-03-04 21:00:00,32,error5
1217,2015-03-10 06:00:00,32,error1
1218,2015-03-27 02:00:00,32,error2
1219,2015-03-28 07:00:00,32,error2
1220,2015-04-05 07:00:00,32,error4
1221,2015-04-09 06:00:00,32,error5
1222,2015-04-30 16:00:00,32,error3
1223,2015-05-09 06:00:00,32,error2
1224,2015-05-09 06:00:00,32,error3
1225,2015-05-20 10:00:00,32,error2
1226,2015-05-23 07:00:00,32,error2
1227,2015-06-01 00:00:00,32,error4
1228,2015-06-23 06:00:00,32,error2
1229,2015-06-23 06:00:00,32,error3
1230,2015-06-23 06:00:00,32,error5
1231,2015-07-07 20:00:00,32,error4
1232,2015-07-30 21:00:00,32,error4
1233,2015-08-07 06:00:00,32,error1
1234,2015-08-29 13:00:00,32,error2
1235,2015-09-03 09:00:00,32,error1
1236,2015-09-04 20:00:00,32,error3
1237,2015-09-10 10:00:00,32,error3
1238,2015-09-12 06:00:00,32,error1
1239,2015-09-16 11:00:00,32,error4
1240,2015-09-21 06:00:00,32,error5
1241,2015-10-07 14:00:00,32,error2
1242,2015-10-26 14:00:00,32,error2
1243,2015-10-26 21:00:00,32,error2
1244,2015-11-05 06:00:00,32,error1
1245,2015-11-24 20:00:00,32,error4
1246,2015-12-17 17:00:00,32,error4
1247,2015-12-23 19:00:00,32,error2
1248,2015-01-24 08:00:00,33,error5
1249,2015-01-27 23:00:00,33,error3
1250,2015-01-30 06:00:00,33,error1
1251,2015-01-30 06:00:00,33,error5
1252,2015-02-27 04:00:00,33,error1
1253,2015-03-13 10:00:00,33,error5
1254,2015-03-31 06:00:00,33,error5
1255,2015-04-14 22:00:00,33,error3
1256,2015-04-15 19:00:00,33,error1
1257,2015-04-30 06:00:00,33,error2
1258,2015-04-30 06:00:00,33,error3
1259,2015-05-23 12:00:00,33,error1
1260,2015-05-30 06:00:00,33,error2
1261,2015-05-30 06:00:00,33,error3
1262,2015-06-11 02:00:00,33,error3
1263,2015-06-14 06:00:00,33,error5
1264,2015-06-14 12:00:00,33,error1
1265,2015-07-01 00:00:00,33,error2
1266,2015-07-03 02:00:00,33,error2
1267,2015-07-11 13:00:00,33,error4
1268,2015-08-16 17:00:00,33,error3
1269,2015-08-28 06:00:00,33,error5
1270,2015-08-31 00:00:00,33,error1
1271,2015-09-11 16:00:00,33,error1
1272,2015-09-14 06:00:00,33,error4
1273,2015-09-27 06:00:00,33,error2
1274,2015-09-27 06:00:00,33,error3
1275,2015-10-16 00:00:00,33,error2
1276,2015-10-24 09:00:00,33,error4
1277,2015-11-11 04:00:00,33,error4
1278,2015-11-11 21:00:00,33,error1
1279,2015-11-14 17:00:00,33,error2
1280,2015-11-26 06:00:00,33,error1
1281,2015-12-05 02:00:00,33,error2
1282,2015-12-20 14:00:00,33,error5
1283,2015-12-24 08:00:00,33,error2
1284,2015-12-28 02:00:00,33,error2
1285,2015-01-14 16:00:00,34,error4
1286,2015-02-08 04:00:00,34,error3
1287,2015-02-11 14:00:00,34,error2
1288,2015-03-01 09:00:00,34,error3
1289,2015-04-02 13:00:00,34,error3
1290,2015-04-06 17:00:00,34,error1
1291,2015-04-15 06:00:00,34,error1
1292,2015-04-27 05:00:00,34,error1
1293,2015-05-11 14:00:00,34,error2
1294,2015-06-20 05:00:00,34,error4
1295,2015-06-22 20:00:00,34,error5
1296,2015-06-24 12:00:00,34,error1
1297,2015-07-09 14:00:00,34,error2
1298,2015-07-25 16:00:00,34,error2
1299,2015-09-04 04:00:00,34,error2
1300,2015-09-25 08:00:00,34,error2
1301,2015-09-26 19:00:00,34,error2
1302,2015-09-30 19:00:00,34,error1
1303,2015-10-01 10:00:00,34,error4
1304,2015-10-03 21:00:00,34,error4
1305,2015-10-23 01:00:00,34,error4
1306,2015-10-27 06:00:00,34,error2
1307,2015-10-27 06:00:00,34,error3
1308,2015-10-29 06:00:00,34,error3
1309,2015-11-07 02:00:00,34,error2
1310,2015-11-11 06:00:00,34,error1
1311,2015-11-25 05:00:00,34,error4
1312,2015-12-04 16:00:00,34,error2
1313,2015-12-07 18:00:00,34,error1
1314,2015-12-11 08:00:00,34,error2
1315,2015-12-11 17:00:00,34,error3
1316,2015-12-15 20:00:00,34,error1
1317,2015-12-20 03:00:00,34,error4
1318,2015-12-28 21:00:00,34,error2
1319,2015-01-02 17:00:00,35,error1
1320,2015-01-05 06:00:00,35,error5
1321,2015-01-06 07:00:00,35,error4
1322,2015-01-23 18:00:00,35,error1
1323,2015-02-04 06:00:00,35,error4
1324,2015-02-09 13:00:00,35,error2
1325,2015-03-13 10:00:00,35,error1
1326,2015-03-21 06:00:00,35,error5
1327,2015-03-27 05:00:00,35,error4
1328,2015-04-05 06:00:00,35,error4
1329,2015-04-13 07:00:00,35,error2
1330,2015-04-14 12:00:00,35,error4
1331,2015-05-05 06:00:00,35,error5
1332,2015-05-05 20:00:00,35,error4
1333,2015-05-19 01:00:00,35,error2
1334,2015-05-20 06:00:00,35,error1
1335,2015-06-01 03:00:00,35,error1
1336,2015-06-08 10:00:00,35,error2
1337,2015-06-09 01:00:00,35,error1
1338,2015-07-05 19:00:00,35,error2
1339,2015-07-19 06:00:00,35,error2
1340,2015-07-19 06:00:00,35,error3
1341,2015-07-29 10:00:00,35,error4
1342,2015-08-03 06:00:00,35,error1
1343,2015-08-07 11:00:00,35,error1
1344,2015-08-12 15:00:00,35,error1
1345,2015-08-22 02:00:00,35,error4
1346,2015-08-28 08:00:00,35,error5
1347,2015-09-04 03:00:00,35,error5
1348,2015-09-17 06:00:00,35,error1
1349,2015-09-17 06:00:00,35,error5
1350,2015-09-18 06:00:00,35,error1
1351,2015-10-09 22:00:00,35,error4
1352,2015-10-11 04:00:00,35,error4
1353,2015-10-24 04:00:00,35,error3
1354,2015-10-29 00:00:00,35,error3
1355,2015-12-06 13:00:00,35,error4
1356,2015-12-19 13:00:00,35,error4
1357,2015-12-29 02:00:00,35,error5
1358,2015-12-30 04:00:00,35,error4
1359,2015-01-06 02:00:00,36,error3
1360,2015-01-10 23:00:00,36,error1
1361,2015-01-16 01:00:00,36,error3
1362,2015-01-21 01:00:00,36,error3
1363,2015-01-21 10:00:00,36,error1
1364,2015-02-19 08:00:00,36,error1
1365,2015-02-20 06:00:00,36,error1
1366,2015-02-21 22:00:00,36,error5
1367,2015-03-20 14:00:00,36,error1
1368,2015-04-21 19:00:00,36,error1
1369,2015-04-21 20:00:00,36,error2
1370,2015-04-26 19:00:00,36,error2
1371,2015-06-04 10:00:00,36,error3
1372,2015-06-05 06:00:00,36,error1
1373,2015-06-11 06:00:00,36,error2
1374,2015-06-20 06:00:00,36,error2
1375,2015-06-20 06:00:00,36,error3
1376,2015-07-16 09:00:00,36,error1
1377,2015-07-28 08:00:00,36,error4
